asin,brand_name,parent_asin,user_id,date,title,text,images,helpful_vote,verified_purchase,doc,cluster,umap_x,umap_y,label,final_label
B004GCIGK4,KENTWOOL,B004GCIGLI,AGML6JCUUVE3I4APNR4IBHLP3MWA,2013-10-21 14:11:38.000,Great golf socks,These socks are comfortable and are great when walking the course.  I have 4 different pair and would add more.  Like the colors,[],0,True,Great golf socks. These socks are comfortable and are great when walking the course.  I have 4 different pair and would add more.  Like the colors,-1,-0.91868407,-1.8123847,Other / Mixed / Noise,Other / Mixed / Noise
B009Y9QCCS,People Socks,B0C3GBP2C5,AGZI2U7DVE2QPMRE2YCN6N4R4YHQ,2015-02-22 10:47:28.000,Five Stars,Gr8. Warm.,[],0,True,Five Stars. Gr8. Warm.,4,-1.6498249,-0.43450224,Generic Positive Reviews,Generic Positive Reviews
B009Y9QCCS,People Socks,B0C3GBP2C5,AECIPDQ3YDBKDPVF6LQJ2KUXATCA,2017-02-06 03:09:12.000,Five Stars,Excellent quality.,[],0,True,Five Stars. Excellent quality.,4,3.1005592,3.3763216,Generic Positive Reviews,Generic Positive Reviews
B01LXCNPSV,Sbicca,B08JSYWH7D,AHU3DTIJTOCMEKEDZT6RIVK543LA,2018-05-24 13:34:09.695,"With a Little Help, These Shoes Will Form To Your Feet Well.","Loved these! Because they are leather uppers and lowers they form well to my feet which tend to be a bit wide, although I wear regular width.  When you first put them on they may feel tight. Because of this, I simply wore mine for about an hour while sitting. I wore them around the house for a day next.  Then I was ready to wear them out as much as needed without any tightness and the straps formed to my feet well, even over my bunion and without any discomfort.  I wear them daily now!",[],0,True,"With a Little Help, These Shoes Will Form To Your Feet Well.. Loved these! Because they are leather uppers and lowers they form well to my feet which tend to be a bit wide, although I wear regular width.  When you first put them on they may feel tight. Because of this, I simply wore mine for about an hour while sitting. I wore them around the house for a day next.  Then I was ready to wear them out as much as needed without any tightness and the straps formed to my feet well, even over my bunion and without any discomfort.  I wear them daily now!",-1,4.241666,-2.421799,Other / Mixed / Noise,Other / Mixed / Noise
B012SPPLTY,Sloggers,B09NSZ12NZ,AE3T5KHKKFJLU3OMAAPMMMVSSFRQ,2018-05-16 15:47:56.064,Five Stars,"work great for chicken coop shoes, can even leave on back porch.",[],0,True,"Five Stars. work great for chicken coop shoes, can even leave on back porch.",8,2.1485622,-1.7659817,Positive Satisfaction,Positive Satisfaction
B08QB521NG,Hue,B08QBT3T8T,AEW2DRR2MSXUGEFYYOXNODLTIA2Q,2021-04-17 18:36:10.657,Love these socks,Great quality,[],0,True,Love these socks. Great quality,50,3.1416607,3.3520882,Socks / Positive Quality & Comfort,Socks / Positive Quality & Comfort
B009Y9QCCS,People Socks,B0C3GBP2C5,AF4YBUXFZFW4HUNYNKF7GM4PGLHA,2018-05-08 07:34:55.703,They are comfortable in winter and summer and last for years,This is my second order of these socks. They are comfortable in winter and summer and last for years.,[],0,True,They are comfortable in winter and summer and last for years. This is my second order of these socks. They are comfortable in winter and summer and last for years.,-1,-0.86869323,-2.5830412,Other / Mixed / Noise,Other / Mixed / Noise
B00IJ16C40,Eastland,B0BL7B166H,AG7P3A2DF2AR2FSAQFHHFKZORFNQ,2019-05-26 20:39:14.901,Good product,"Love these shoes so much. Good fit, good quality.",[],0,True,"Good product. Love these shoes so much. Good fit, good quality.",29,3.2047436,-0.9068845,Shoes / Comfort & Satisfaction,Shoes / Comfort & Satisfaction
B00A9MQD8C,Hue,B00S7UIJE4,AGDON7JTS6O7O3AMLFBJ7LHOJV5Q,2021-05-01 19:01:08.779,One Size Does NOT fit most,I think these socks are great! Very soft..comfortable and cushion. Sadly I had to return due to size being too big. I REALLY WISH THEY WOULD MAKE SIZE CHOICES.  I needed a smaller size..I would have ordered  many of these if they fit.,[],0,True,One Size Does NOT fit most. I think these socks are great! Very soft..comfortable and cushion. Sadly I had to return due to size being too big. I REALLY WISH THEY WOULD MAKE SIZE CHOICES.  I needed a smaller size..I would have ordered  many of these if they fit.,28,-0.9161464,-2.4490821,Fit & Sizing Issues,Fit & Sizing Issues
B01LWU6YA2,Rocky,B0BN49QFL4,AHP2MVHMTMWYGOLB3ZIHISIDHNGQ,2020-02-12 13:17:12.881,Soft and warm!,Great product for the price! Kept my daughter nice and warm!,[],0,True,Soft and warm!. Great product for the price! Kept my daughter nice and warm!,48,-0.87757397,0.029548049,Warmth & Softness (Cold Weather Wear),Warmth & Softness (Cold Weather Wear)
B00P6VAMOC,People Socks,B0C3GBP2C5,AHGWR5HUZ73WLSNR7LQCOBO7J3TA,2015-10-20 14:17:51.000,Five Stars,"Great product, comfortable and well-cushioned!  Can't wait to use these for our hiking trip!",[],0,True,"Five Stars. Great product, comfortable and well-cushioned!  Can't wait to use these for our hiking trip!",12,0.26205495,0.20898299,Comfort & Cushioning (Positive),Comfort & Cushioning (Positive)
B009CCRL6I,People Socks,B0C3GBP2C5,AEQJZZBWBTIYB5P7BIQ2BF34IONQ,2015-10-09 19:18:14.000,Great socks!,Very comfortable to wear. Stay up like that should. Keep my feet dry after 8 hours on my feet. I would highly recommend.,[],0,True,Great socks!. Very comfortable to wear. Stay up like that should. Keep my feet dry after 8 hours on my feet. I would highly recommend.,50,-0.033069897,-0.22075932,Socks / Positive Quality & Comfort,Socks / Positive Quality & Comfort
B00CIZLR0C,Thompson Tee,B07BVBM17Z,AFLYDOA2RXITYW63YUBAZQD25FMA,2014-05-18 20:37:59.000,"Works well, comfy, washes easily.","A relief! I purchased this shirt for my son who has hyperhydrosis. He's been frustrated by always sweating through every undershirt & shirt that he wears in under 30 min.  The Thompson Tee prevented any sweat-through to his dress shirt, all day long on a hot work day. This undershirt fit as the same-sized Hanes undershirt would fit. The underarm area where the patch is is slightly bulky, but he said it was no problem, and definitely thought that a couple of extra layers there were well worth not having a soaked outer layer. He thinks the shirt is comfortable. After wearing this shirt once, he immediately ordered 6 more. Washes easily with typical laundry.",[],2,True,"Works well, comfy, washes easily.. A relief! I purchased this shirt for my son who has hyperhydrosis. He's been frustrated by always sweating through every undershirt & shirt that he wears in under 30 min.  The Thompson Tee prevented any sweat-through to his dress shirt, all day long on a hot work day. This undershirt fit as the same-sized Hanes undershirt would fit. The underarm area where the patch is is slightly bulky, but he said it was no problem, and definitely thought that a couple of extra layers there were well worth not having a soaked outer layer. He thinks the shirt is comfortable. After wearing this shirt once, he immediately ordered 6 more. Washes easily with typical laundry.",9,-0.28072935,4.9711833,Sweat Protection / Undershirt Performance,Sweat Protection / Undershirt Performance
B000OCQ15W,Reebok,B07T3J1XQT,AHI4UNFEK7LEPIXAHLBXLOEPAG5Q,2013-01-30 19:48:28.000,Favorite foot-wear,"I've long been a fan of this style Reebok. Though I've tried other athlete shoes, I find that the Princess Reebok works the best for me. They are very comfortable and wear well.",[],0,True,"Favorite foot-wear. I've long been a fan of this style Reebok. Though I've tried other athlete shoes, I find that the Princess Reebok works the best for me. They are very comfortable and wear well.",20,4.2143126,-0.80949473,Fit & Sizing Issues,Fit & Sizing Issues
B00IJ16C40,Eastland,B0BL7B166H,AFUREROKL4JEI565OAODKYLK3QSA,2023-01-04 00:19:33.375,Great Shoe & Great Fit,Quality shoes that fit true to size. Shoes fit well with buying my standard size and width. I am able to wear white cotton socks with them and thinner trouser socks also work as well. Great fit and a great shoe.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/71gS-Snr1UL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71gS-Snr1UL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71gS-Snr1UL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",0,False,Great Shoe & Great Fit. Quality shoes that fit true to size. Shoes fit well with buying my standard size and width. I am able to wear white cotton socks with them and thinner trouser socks also work as well. Great fit and a great shoe.,-1,0.7359142,-3.7258444,Other / Mixed / Noise,Other / Mixed / Noise
B00FEOR7IU,People Socks,B0C3GBP2C5,AHEXYV34ZBSLTIUQP237ZIBP5REA,2015-12-02 21:55:37.000,Five Stars,Excellent socks. Stretch out quite a bit but that's par for wool socks.,[],0,True,Five Stars. Excellent socks. Stretch out quite a bit but that's par for wool socks.,5,-1.5767305,-3.056094,Socks / Fit & Quality,Socks / Fit & Quality
B00P6VBJV2,People Socks,B0C3GBP2C5,AF5DKVQVSHIHD5BIOSZARLT4GNPQ,2019-02-18 13:44:38.983,I love it.,"Very well made, soft enough, comfortable, no stretches. Warm and no sweat at same time.",[],0,True,"I love it.. Very well made, soft enough, comfortable, no stretches. Warm and no sweat at same time.",24,-0.17195585,0.6940587,Positive / Satisfaction / Quality,Positive / Satisfaction / Quality
B009Y9QCCS,People Socks,B0C3GBP2C5,AHNFAIMUWNG7RHDDJGN7NLCMSW5Q,2015-12-14 02:46:50.000,Five Stars,It's nice.,[],0,True,Five Stars. It's nice.,4,3.7563336,3.786617,Generic Positive Reviews,Generic Positive Reviews
B009CCRL6I,People Socks,B0C3GBP2C5,AFDKFSD5UXH4CEOKBSXFVEJRZUVA,2019-12-23 23:38:39.019,Quality product,Socks are very comfortable. This is my second purchase. Hiked in Tahoe and Yosemite and came back for more.,[],0,True,Quality product. Socks are very comfortable. This is my second purchase. Hiked in Tahoe and Yosemite and came back for more.,-1,-1.1488141,-1.8242226,Other / Mixed / Noise,Other / Mixed / Noise
B00P6VB5RU,People Socks,B0C3GBP2C5,AG7ZQG2NCWT7RCH6IBWONQDXPJBQ,2019-07-02 06:29:42.706,Warm and comfy wool socks.,Comfy and warm socks. Will buy again.,[],0,True,Warm and comfy wool socks.. Comfy and warm socks. Will buy again.,48,-2.0740147,-1.8767498,Warmth & Softness (Cold Weather Wear),Warmth & Softness (Cold Weather Wear)
B009Y9QCCS,People Socks,B0C3GBP2C5,AFAUXIBQ7G54NAMUKXHD7N2K3JQA,2017-05-30 00:44:26.000,Five Stars,Great for the Chicago winters.,[],0,True,Five Stars. Great for the Chicago winters.,4,-0.9481519,0.06775344,Generic Positive Reviews,Generic Positive Reviews
B00IJ16EYI,Eastland,B0BL7B166H,AHANJVBIO36ZLBLGNHJJDILZBKXA,2018-02-24 21:22:42.035,Fulfilled Expectations,"I wore these shoes out for the first time today and I had not anticipated the attention I would get ! Like many women in my age group, have mixed memories of these saddle shoes of our youth. What was a reliable shoe decades ago, is now a fun and attractive remembrance of days passed. A few young girls told me they were now &#34;in&#34; and several ladies in the 55-60 age range stopped me to say &#34;are those saddle shoes!&#34; I knew I would enjoy wearing them but the unexpected comments were an addition.<br />As far as the shoe itself, I found it to be very comfortable. I wore them for about 8 hours and was not in any hurry to take them off. They look just as<br />pictured. There's lots of comments about sizing in the reviews and I was quite confused what size to order. Depending on the shoe I range from a 7.5 to an 8. Some said size up, some said size down. I went with the 8 and they fit great. I'm pleased  treated myself to this throw back",[],45,True,"Fulfilled Expectations. I wore these shoes out for the first time today and I had not anticipated the attention I would get ! Like many women in my age group, have mixed memories of these saddle shoes of our youth. What was a reliable shoe decades ago, is now a fun and attractive remembrance of days passed. A few young girls told me they were now &#34;in&#34; and several ladies in the 55-60 age range stopped me to say &#34;are those saddle shoes!&#34; I knew I would enjoy wearing them but the unexpected comments were an addition.<br />As far as the shoe itself, I found it to be very comfortable. I wore them for about 8 hours and was not in any hurry to take them off. They look just as<br />pictured. There's lots of comments about sizing in the reviews and I was quite confused what size to order. Depending on the shoe I range from a 7.5 to an 8. Some said size up, some said size down. I went with the 8 and they fit great. I'm pleased  treated myself to this throw back",-1,3.365905,-1.7582464,Other / Mixed / Noise,Other / Mixed / Noise
B000AP3BRY,Reebok,B07T3J1XQT,AHLCVXQ2M6YOREIGO2BJRBPAUTFQ,2019-07-24 13:33:17.887,Love them,An oldie but goodie,[],0,True,Love them. An oldie but goodie,24,2.7630959,3.0032268,Positive / Satisfaction / Quality,Positive / Satisfaction / Quality
B0010K94LU,AO Eyewear,B07CB9BPCF,AFAUKZZKZJ2O5PEMLMAFCUTHWJ7A,2022-08-20 19:12:11.297,Perfect,This was a birthday gift to my husband.  He absolutely loves them.,[],0,True,Perfect. This was a birthday gift to my husband.  He absolutely loves them.,24,1.43749,2.4546611,Positive / Satisfaction / Quality,Positive / Satisfaction / Quality
B009Y9QBYW,People Socks,B0C3GBP2C5,AHNCAEDG2CELWP3KUDYQMRITUQRA,2013-02-12 16:45:52.000,His tootsies are warm at last,"My husband has always struggled with cold feet in the winter, but didn't want to wear bulky heavy wool socks to work.  These have been the perfect compromise.",[],0,True,"His tootsies are warm at last. My husband has always struggled with cold feet in the winter, but didn't want to wear bulky heavy wool socks to work.  These have been the perfect compromise.",49,-1.9351933,-1.1643473,Miscellaneous / Other,Miscellaneous / Other
B009CCRL6I,People Socks,B0C3GBP2C5,AE5M3I6BHEVSETTVL4PESOUBS5BQ,2014-01-11 19:16:35.000,Happy with these socks,"These socks are soft, plenty warm, and the fit is as described. I think they are reasonably priced. I'd order again or recommend them",[],0,True,"Happy with these socks. These socks are soft, plenty warm, and the fit is as described. I think they are reasonably priced. I'd order again or recommend them",-1,-1.6116453,-1.5437812,Other / Mixed / Noise,Other / Mixed / Noise
B012SPPR3Y,Sloggers,B09NSZ12NZ,AFCJYYRJGV6XFCWEAGWWMDAZCOCA,2017-06-21 17:24:49.555,Five Stars,Love these mud shoes! They are very good quality and should last many wet spring seasons!,[],0,True,Five Stars. Love these mud shoes! They are very good quality and should last many wet spring seasons!,8,1.9869745,-1.812102,Positive Satisfaction,Positive Satisfaction
B07B3SDWSB,New Balance,B093XKL7WZ,AETZRQJ5BEIQIAVGVDINYJF37C5A,2021-05-30 13:51:56.110,"Great Product, great price!!!",This was a great product and it was an even greater price!,[],0,True,"Great Product, great price!!!. This was a great product and it was an even greater price!",24,2.5939646,3.3178053,Positive / Satisfaction / Quality,Positive / Satisfaction / Quality
B009Y9QBYW,People Socks,B0C3GBP2C5,AFKW47C32JWO4ELQUBG7IZTJ2OKQ,2015-10-19 12:29:14.000,Five Stars,These socks fit like a dream!! Super duper comfy. Same great quality as smartwool but half the price!,[],0,True,Five Stars. These socks fit like a dream!! Super duper comfy. Same great quality as smartwool but half the price!,5,-1.2474434,-3.4968395,Socks / Fit & Quality,Socks / Fit & Quality
B00OGSZ9AI,Underworks,B00IO97R5U,AFWMKJ6ODJ3M3JCCIR357RXAXJCA,2017-11-05 15:55:16.238,Five Stars,Great!,[],0,True,Five Stars. Great!,4,3.936579,3.998186,Generic Positive Reviews,Generic Positive Reviews
B000H97ML4,Allen Edmonds,B000H97ML4,AE3UN55O3H4UMD4PK356BJPEFSYA,2023-03-04 16:10:27.555,Did the job!,"Men's shoes. He liked them. Does what it's suppose to do. The only thing is ,they aren't adjustable. Otherwise they're Good.",[],0,True,"Did the job!. Men's shoes. He liked them. Does what it's suppose to do. The only thing is ,they aren't adjustable. Otherwise they're Good.",-1,3.1920388,-0.84716916,Other / Mixed / Noise,Other / Mixed / Noise
B08XDQFG84,Keen,B0035FC8M0,AHRJXZ3TNXQOGBEWXAURPCE6IJ6A,2022-08-24 03:31:21.427,Keen! Always great,love live love them,[],0,True,Keen! Always great. love live love them,24,1.3751383,2.3516989,Positive / Satisfaction / Quality,Positive / Satisfaction / Quality
B08PVTNCMK,Samsox,B08P5YLQRR,AGMMFXITG3CFIJIBOTYAIA5VINWA,2022-02-22 14:46:49.444,Merino wool means easy on & easy off,"At 70 years old, my arthritic hands have difficultly put some socks on & removeing them. I have found that socks made with Merino wool, even they cost a bit more, are the answer.",[],0,True,"Merino wool means easy on & easy off. At 70 years old, my arthritic hands have difficultly put some socks on & removeing them. I have found that socks made with Merino wool, even they cost a bit more, are the answer.",43,-0.78576773,-1.07368,Miscellaneous / Other,Miscellaneous / Other
B000AP4EDE,Reebok,B07T3J1XQT,AH3ZENC2XDHM6TCRLSFVX2KKJ2YQ,2017-05-03 19:00:36.000,VERY EASY TO BREAK IN AND COMFORTABLE AFTERWARDS,THIS IS MY SECOND PAIR OF REEBOK PRINCESS AEROBICS SHOES. VERY EASY TO BREAK IN AND COMFORTABLE AFTERWARDS.,[],1,True,VERY EASY TO BREAK IN AND COMFORTABLE AFTERWARDS. THIS IS MY SECOND PAIR OF REEBOK PRINCESS AEROBICS SHOES. VERY EASY TO BREAK IN AND COMFORTABLE AFTERWARDS.,-1,3.604113,-1.0281382,Other / Mixed / Noise,Other / Mixed / Noise
B009Y9QCCS,People Socks,B0C3GBP2C5,AHFG7L5CO2PYBNWC6B7JUYKO5SCA,2019-12-16 18:00:48.255,Great socks,My son-in-law loved them.,[],0,True,Great socks. My son-in-law loved them.,50,1.4469762,2.460927,Socks / Positive Quality & Comfort,Socks / Positive Quality & Comfort
B000OCQ134,Reebok,B07T3J1XQT,AE72ZJS3GYALRPIJHBD4FD3A3PQQ,2015-08-06 19:55:02.000,My favorite sneaker,"I have been wearing Reebok princess for many years, a quality comfortable shoe.I have a pair at home that I have had for 10 years",[],0,True,"My favorite sneaker. I have been wearing Reebok princess for many years, a quality comfortable shoe.I have a pair at home that I have had for 10 years",20,4.2205763,-0.7539352,Fit & Sizing Issues,Fit & Sizing Issues
B004MARWSW,AO Eyewear,B004MARWSW,AG75BOSOEU2RY6WAFMTQBCS3ICJA,2019-05-09 22:43:54.062,"I was watching Bosch on Amazon, and he wore the sunglasses. They were highly prized by GIs,",They are what I expected. They are very sturdy.<br />I had a pair of USAF issue sunglasses in the 1960’s and these appear to be the same.,[],0,True,"I was watching Bosch on Amazon, and he wore the sunglasses. They were highly prized by GIs,. They are what I expected. They are very sturdy.<br />I had a pair of USAF issue sunglasses in the 1960’s and these appear to be the same.",2,2.684526,5.8640585,Fit / Authenticity / Defects,Fit / Authenticity / Defects
B00FEOR7IU,People Socks,B0C3GBP2C5,AHYSR7AXUDRX5QYJEOKTCDKBXFEQ,2016-05-25 13:59:43.000,Five Stars,I love em. Never again will I wear cotton socks. Even in the hot summer these are great.,[],0,True,Five Stars. I love em. Never again will I wear cotton socks. Even in the hot summer these are great.,5,-1.7928858,-2.1543157,Socks / Fit & Quality,Socks / Fit & Quality
B094CRDXFJ,Jockey,B07HQTLGWQ,AFUTQ4KEDSF3PYFKT2GT5KB53LOA,2021-09-01 18:50:56.452,Very soft and very comfotable! Look great on !!!,The shape os ni w and the sizing os perfect!  The lay bicely under y clothes bot are not tight but very comfortable !!,[],0,True,Very soft and very comfotable! Look great on !!!. The shape os ni w and the sizing os perfect!  The lay bicely under y clothes bot are not tight but very comfortable !!,21,1.2585704,0.9108558,Comfort & Wearability,Comfort & Wearability
B07B422CBD,New Balance,B093XKL7WZ,AFKMFCD2JOTHI52FBYMEJOIUYBLA,2022-09-19 00:49:30.863,If you have an arch I recommend inserts,Great fit however a little flat. Get some arch supports and you’ll be set. Plus the ladies love em.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/81OexfnQXhL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81OexfnQXhL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81OexfnQXhL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",0,True,If you have an arch I recommend inserts. Great fit however a little flat. Get some arch supports and you’ll be set. Plus the ladies love em.,-1,1.4833465,1.4086963,Other / Mixed / Noise,Other / Mixed / Noise
B079RL5DVK,Allen Edmonds,B07PMN5JZZ,AHZUPWHADL7CDQWEYKYHD5OSA4JQ,2023-04-24 18:34:49.939,Great,Made in USA unlike the cheaper made in China competitors. Work well to extend the life of your shoes. Buy them!,[],0,True,Great. Made in USA unlike the cheaper made in China competitors. Work well to extend the life of your shoes. Buy them!,-1,3.263674,-0.43435934,Other / Mixed / Noise,Other / Mixed / Noise
B00P6SOJ2G,People Socks,B0C3GBP2C5,AGAH5VLLOLT3ZX7YMSMEHHB4747A,2018-08-14 23:21:43.790,Great socks!,"I bought these to share with my husband. He’s a 10.5 men’s and I’m a 9/9.5 Women’s. They fit us both well. We wear them hiking. They have a nice bit of coushion, are a good height, and are very comfortable.",[],0,True,"Great socks!. I bought these to share with my husband. He’s a 10.5 men’s and I’m a 9/9.5 Women’s. They fit us both well. We wear them hiking. They have a nice bit of coushion, are a good height, and are very comfortable.",45,1.4234917,-3.3564353,Socks / Fit & Comfort,Socks / Fit & Comfort
B08QB521NG,Hue,B08QBT3T8T,AE3YD24FNWA4QO5AEJGM6TWFJNNA,2023-03-01 22:43:53.779,Must have,So cute I love it so much goes with almost anything,"[{'small_image_url': 'https://m.media-amazon.com/images/I/71Chpp1NWZL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71Chpp1NWZL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71Chpp1NWZL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",0,True,Must have. So cute I love it so much goes with almost anything,24,0.78683776,1.8254136,Positive / Satisfaction / Quality,Positive / Satisfaction / Quality
B00IO97UAM,Underworks,B00IO97R5U,AEC6VWJOJEXZUEHYXLS7KG236R6Q,2017-07-21 11:10:11.710,Five Stars,More these slips.,[],0,True,Five Stars. More these slips.,4,1.7101921,-1.3160645,Generic Positive Reviews,Generic Positive Reviews
B00OGSZH5A,Underworks,B00IO97R5U,AE4E7P7OWWFHT77HC2LVE2CKACRA,2022-04-17 18:32:08.453,Feels good,Fits and feels good. Great for summer dress.,[],0,True,Feels good. Fits and feels good. Great for summer dress.,24,1.655353,1.6049745,Positive / Satisfaction / Quality,Positive / Satisfaction / Quality
B0747GVXTL,Sloggers,B09NSZ12NZ,AE56K2TCU7G4Q3JEGP2BYCL35I4A,2021-01-21 19:39:35.985,Fantastic shoes!,"Love these shoes!  Comfortable, able to walk all day in these.  Very stylish, colors are beautiful.  Made in the USA.  This is my second pair, will buy more!",[],0,True,"Fantastic shoes!. Love these shoes!  Comfortable, able to walk all day in these.  Very stylish, colors are beautiful.  Made in the USA.  This is my second pair, will buy more!",29,3.1169996,-0.69364226,Shoes / Comfort & Satisfaction,Shoes / Comfort & Satisfaction
B09ZTX83SG,Samsox,B0B37FH7XV,AHQEWW53FYQB77OKOCOJFH3RMWLQ,2022-12-23 22:04:54.718,Amazing hiking socks!,"I bought these for hiking in Iceland.  I hiked all day in them for two straight weeks.  They kept my feet dry, warm and comfortable.  I never write reviews but I felt these deserved one.  I really put them through the test.  Added bonus is they are made in the USA!  Buy these, you will not regret!",[],0,True,"Amazing hiking socks!. I bought these for hiking in Iceland.  I hiked all day in them for two straight weeks.  They kept my feet dry, warm and comfortable.  I never write reviews but I felt these deserved one.  I really put them through the test.  Added bonus is they are made in the USA!  Buy these, you will not regret!",-1,-0.82088697,-0.8474848,Other / Mixed / Noise,Other / Mixed / Noise
B00G6THRXC,Thompson Tee,B07BVBM17Z,AGHDV2TOETSJKLKCRO3HKOZZXI2A,2017-05-15 01:04:02.000,Five Stars,Fits great! No wetness. Plan to buy more when white tees available.,[],0,True,Five Stars. Fits great! No wetness. Plan to buy more when white tees available.,-1,0.53529626,4.250728,Other / Mixed / Noise,Other / Mixed / Noise
B07C64SN6V,Love Your Melon,B07C694GJH,AEOKISWTV7VZXDTJCJHD343YV7AQ,2018-12-27 18:19:28.684,Really Fast Delivery of a Great Hat,"This was a gift for my daughter. She absolutely LOVES it. Warm and cozy. And 50% of the profits go to a fund that supports kids with cancer. These are not easy to find, so I was happy to find them on Amazon. Great selection of colors too.",[],3,True,"Really Fast Delivery of a Great Hat. This was a gift for my daughter. She absolutely LOVES it. Warm and cozy. And 50% of the profits go to a fund that supports kids with cancer. These are not easy to find, so I was happy to find them on Amazon. Great selection of colors too.",1,-0.8008167,0.03812947,Fit & Sizing Issues,Fit & Sizing Issues
B06ZYNZ5WD,Reebok Work,B08QDHJ272,AFJR4ROHFVFOTAOHP2SU5TMESCCQ,2020-12-09 21:20:12.508,I LOVE THESE SHOES. STILL WEARING THEM AFTER 3 YEARS.,LIGHT-WEIGHT AND COMFORTABLE.,[],0,True,I LOVE THESE SHOES. STILL WEARING THEM AFTER 3 YEARS.. LIGHT-WEIGHT AND COMFORTABLE.,29,0.45603603,1.2825403,Shoes / Comfort & Satisfaction,Shoes / Comfort & Satisfaction
B001QJA6EO,Thorogood,B002QQ8XRI,AGM5JIEJLMUKBSHSEGL3EJD4OBDQ,2017-07-26 07:45:37.683,Greatest boot I have ever worn,Greatest boot I have ever worn!!! Use to be a diehard fan years back!! Now that I tried thorogood boots won't buy anything else!!,[],0,True,Greatest boot I have ever worn. Greatest boot I have ever worn!!! Use to be a diehard fan years back!! Now that I tried thorogood boots won't buy anything else!!,26,3.2764783,-3.464394,Work / Durability / Fit,Work / Durability / Fit
B08QB466RB,Hue,B08QBT3T8T,AGSJADCTVYAFZCWD7KACX5MJI37Q,2023-04-19 10:17:01.489,Very Nice,Love slouch socks,[],0,True,Very Nice. Love slouch socks,-1,-2.6783,-2.6197586,Other / Mixed / Noise,Other / Mixed / Noise
B09BK6JYC8,Hemp Black,B09Z35Z21P,AHWGQZI23CVYTRXLSABLS3DY7K7A,2021-12-27 03:23:06.793,"Great texture, quality and fit","Trying to purchase US made and eco friendly clothing. These are well made and very nice looking. I love the texture, fit is a little snug due to the fabric type.",[],0,True,"Great texture, quality and fit. Trying to purchase US made and eco friendly clothing. These are well made and very nice looking. I love the texture, fit is a little snug due to the fabric type.",24,0.65951157,4.351524,Positive / Satisfaction / Quality,Positive / Satisfaction / Quality
B07D2ML3XD,Finex,B0BLT6T5DY,AHS64UAXXYQELDKGDL2VILKLGFZQ,2019-08-15 01:09:58.878,Good,Pleased with purchase,[],0,True,Good. Pleased with purchase,24,2.7746918,3.1791253,Positive / Satisfaction / Quality,Positive / Satisfaction / Quality
B009Y9QBYW,People Socks,B0C3GBP2C5,AE3Q6BYO7GUQEF7CFG7WNOJDVSTA,2017-03-17 21:17:55.000,Five Stars,Great,[],0,True,Five Stars. Great,4,4.0244603,3.9685638,Generic Positive Reviews,Generic Positive Reviews
B00A9MQD8C,Hue,B00S7UIJE4,AFCX6AFDBUP5DOEPHWMRUFTLTUXQ,2022-10-20 05:20:55.781,nice,fav white crew socks,[],0,True,nice. fav white crew socks,50,-2.1476047,-2.382021,Socks / Positive Quality & Comfort,Socks / Positive Quality & Comfort
